1623998700000,37613.05000000,39100.00000000,37390.00000000,37441.45000000,53.20411300,1623999599999,2006496.31274378,1166,38.47344800,1453583.93346740,0
1623999600000,37447.63000000,37713.63000000,37447.63000000,37673.51000000,12.31729000,1624000499999,462907.93359405,324,7.02992200,264147.39096216,0
1624000500000,37673.00000000,37780.16000000,37642.74000000,37715.68000000,7.24260700,1624001399999,273194.81878961,356,3.69332400,139325.12690514,0
1624001400000,37701.06000000,37817.88000000,37624.04000000,37772.68000000,5.95366100,1624002299999,224731.32520002,251,3.43968100,129841.37276705,0
1624002300000,37794.16000000,37816.73000000,37684.21000000,37702.07000000,7.49813900,1624003199999,282874.90907375,237,3.00693000,113465.14316838,0
1624003200000,37705.63000000,37892.30000000,37574.13000000,37816.43000000,15.73619900,1624004099999,594767.56558222,427,7.37918600,279040.78966878,0
1624004100000,37815.54000000,37935.85000000,37799.31000000,37896.87000000,10.75594900,1624004999999,407590.39992052,319,3.96358300,150214.12383408,0
1624005000000,37914.65000000,37998.62000000,37868.65000000,37870.50000000,15.67331000,1624005899999,594433.76891488,311,9.31527700,353422.40203665,0
1624005900000,37887.25000000,37965.78000000,37810.22000000,37877.73000000,31.71390300,1624006799999,1201661.48179594,419,3.72763700,141216.73407428,0
1624006800000,37891.79000000,37925.65000000,37710.15000000,37855.85000000,10.24758700,1624007699999,387526.18959205,240,2.97643700,112540.81515079,0
1624007700000,37828.38000000,37860.05000000,37589.17000000,37686.10000000,15.49594500,1624008599999,584234.41355540,376,8.40974100,317073.24496064,0
1624008600000,37673.87000000,37741.33000000,37497.15000000,37570.75000000,26.95433200,1624009499999,1015458.38371029,396,5.36044300,201692.25476523,0
1624009500000,37579.75000000,37647.75000000,37463.83000000,37515.18000000,11.67127600,1624010399999,438382.82397832,309,4.61171900,173216.20231319,0
1624010400000,37519.30000000,37519.30000000,37275.12000000,37326.24000000,30.62083800,1624011299999,1143852.22845278,548,13.43997600,502131.31508794,0
1624011300000,37335.00000000,37692.15000000,37071.63000000,37589.72000000,89.67467200,1624012199999,3342598.30198271,1080,45.39009100,1692552.49438391,0
1624012200000,37613.45000000,37809.54000000,37613.45000000,37780.53000000,39.53555400,1624013099999,1491075.78131030,601,23.63877600,891239.77212694,0
1624013100000,37784.91000000,37890.00000000,37704.10000000,37865.09000000,49.32432800,1624013999999,1864503.07718447,542,34.15624900,1291369.40136978,0
1624014000000,37838.96000000,38025.38000000,37811.98000000,37927.00000000,30.23825600,1624014899999,1146155.23881741,499,18.36327800,695934.97305394,0
1624014900000,37928.95000000,37955.08000000,37760.59000000,37773.81000000,19.20416400,1624015799999,726792.17293366,383,7.24711300,274236.03926732,0
1624015800000,37787.01000000,37870.72000000,37662.61000000,37836.03000000,10.70345900,1624016699999,404159.07836903,319,3.82288000,144332.20725722,0
1624016700000,37836.73000000,37977.62000000,37765.19000000,37807.36000000,10.57837200,1624017599999,400732.30886797,293,6.04901300,229245.56519978,0
1624017600000,37818.56000000,37970.02000000,37536.00000000,37567.99000000,23.96154300,1624018499999,904866.34384430,444,10.91952400,412517.63400258,0
1624018500000,37571.58000000,37674.90000000,37371.48000000,37441.16000000,60.37327000,1624019399999,2261366.45345401,681,45.68271600,1710912.94461072,0
1624019400000,37475.42000000,37565.16000000,37301.22000000,37321.41000000,67.77929600,1624020299999,2535347.90604942,679,47.64676300,1781912.13179686,0
1624020300000,37321.41000000,37492.26000000,37306.98000000,37416.46000000,34.09278100,1624021199999,1273971.48966050,495,29.04825000,1085281.92045318,0
1624021200000,37426.90000000,37655.96000000,37134.12000000,37183.41000000,68.16985700,1624022099999,2552209.41106194,685,29.42513000,1098108.68566031,0
1624022100000,37176.60000000,37286.38000000,37036.61000000,37173.75000000,34.98272900,1624022999999,1299888.50907158,628,18.32814900,681197.43521928,0
1624023000000,37172.77000000,37260.59000000,37040.87000000,37135.10000000,29.52566800,1624023899999,1096196.16027879,438,13.30299300,494067.53319279,0
1624023900000,37139.25000000,37275.29000000,37110.68000000,37211.93000000,16.98625000,1624024799999,631756.59803290,363,8.74947200,325401.33524021,0
1624024800000,37200.74000000,37296.75000000,36650.00000000,36703.22000000,214.49169600,1624025699999,7941965.05280664,2159,72.57286700,2682385.98063722,0
1624025700000,36722.02000000,36802.90000000,36555.00000000,36765.18000000,40.08486400,1624026599999,1470756.95972593,682,19.93210900,731430.34787395,0
1624026600000,36774.46000000,36892.54000000,36570.72000000,36651.06000000,35.96810400,1624027499999,1320977.65315345,587,18.53801100,680870.26605549,0
1624027500000,36672.39000000,36757.24000000,36523.22000000,36683.17000000,25.10381700,1624028399999,920483.72287362,538,12.55916700,460797.52340512,0
1624028400000,36666.40000000,36840.09000000,36400.00000000,36685.26000000,53.19082900,1624029299999,1951663.21052124,861,18.81796300,690676.16203052,0
1624029300000,36668.09000000,36731.56000000,36340.00000000,36469.78000000,42.10522700,1624030199999,1537006.46664845,627,23.08770600,842287.54775159,0
1624030200000,36458.26000000,36573.74000000,36405.72000000,36499.20000000,19.54487000,1624031099999,713495.19436248,441,5.80617100,212013.79552813,0
1624031100000,36508.56000000,36571.26000000,36330.08000000,36361.74000000,21.27075800,1624031999999,774698.53119248,415,8.59450000,313016.05454253,0
1624032000000,36351.60000000,36612.97000000,36279.76000000,36428.77000000,55.48229600,1624032899999,2021433.39351692,739,34.25590000,1248474.55151998,0
1624032900000,36428.77000000,36596.76000000,36386.60000000,36596.76000000,17.08840200,1624033799999,623868.99181849,405,7.99650600,292057.80214134,0
1624033800000,36594.17000000,36738.68000000,36540.60000000,36638.52000000,27.80248100,1624034699999,1019132.04334501,457,11.02285000,404198.77173619,0
1624034700000,36632.88000000,36735.28000000,36585.30000000,36622.03000000,18.11534100,1624035599999,663703.59082844,414,8.66783600,317596.54361226,0
1624035600000,36623.68000000,36631.86000000,36342.27000000,36447.11000000,27.78519100,1624036499999,1013184.25936852,448,9.65661000,351992.12603990,0
1624036500000,36425.34000000,36494.06000000,36363.03000000,36437.35000000,9.96329200,1624037399999,362935.39864305,309,6.17985900,225149.21661742,0
1624037400000,36410.40000000,36492.58000000,36218.27000000,36339.54000000,29.85580100,1624038299999,1084212.24481384,493,10.01546800,363684.59134109,0
1624038300000,36347.09000000,36441.30000000,36210.00000000,36210.00000000,10.63615300,1624039199999,386592.05940337,360,6.68740200,242964.26246796,0
1624039200000,36214.51000000,36371.68000000,36138.46000000,36138.46000000,19.40829400,1624040099999,703660.65420888,476,12.44451900,451363.59947082,0
1624040100000,36150.39000000,36273.53000000,35605.00000000,35757.03000000,96.84433500,1624040999999,3478752.45710901,1318,23.33014100,838645.11198159,0
1624041000000,35736.51000000,35863.07000000,35324.19000000,35525.60000000,65.24302100,1624041899999,2321409.77725398,1036,28.88777400,1028850.52749351,0
1624041900000,35524.99000000,35666.27000000,35149.30000000,35300.49000000,72.75868900,1624042799999,2571092.90816962,1048,28.06179900,991280.55583964,0
1624042800000,35298.73000000,35491.46000000,35180.42000000,35329.72000000,41.31725800,1624043699999,1460549.91963358,710,18.48978400,653677.62505322,0
1624043700000,35345.47000000,35594.29000000,35345.47000000,35481.74000000,52.39105400,1624044599999,1859518.33671255,667,25.37080600,900185.26988430,0
1624044600000,35458.80000000,35552.98000000,35409.28000000,35507.89000000,31.40681900,1624045499999,1114663.47357302,524,11.88818400,422040.27906634,0
1624045500000,35512.59000000,35512.59000000,35320.82000000,35349.89000000,10.88964200,1624046399999,385774.33292714,356,4.60243100,163020.21678314,0
1624046400000,35325.11000000,35699.67000000,35238.00000000,35638.80000000,42.15556100,1624047299999,1498006.23513934,736,17.30101200,615181.70299757,0
1624047300000,35654.21000000,35884.10000000,35654.21000000,35719.99000000,36.11575200,1624048199999,1292418.62470846,690,12.92127700,462314.48436363,0
1624048200000,35720.17000000,35742.88000000,35360.53000000,35457.06000000,21.78513400,1624049099999,774133.10037927,507,7.33010400,260240.14734269,0
1624049100000,35440.49000000,35535.38000000,35375.39000000,35521.53000000,9.76026700,1624049999999,346226.67878790,328,6.01366600,213396.93367941,0
1624050000000,35513.69000000,35741.93000000,35462.60000000,35611.71000000,12.59431300,1624050899999,448345.70676093,352,6.21065800,221181.31661807,0
1624050900000,35619.78000000,35656.57000000,35390.00000000,35473.69000000,15.95360600,1624051799999,566232.65960273,362,7.20988600,255886.44400751,0
1624051800000,35486.54000000,35660.60000000,35390.62000000,35642.63000000,18.96569500,1624052699999,673885.66272754,355,9.74187100,346253.50489310,0
1624052700000,35640.48000000,35716.85000000,35561.29000000,35656.91000000,11.72350700,1624053599999,417676.03500953,284,4.55903000,162416.41058436,0
1624053600000,35650.01000000,35664.28000000,35408.26000000,35443.00000000,20.36237200,1624054499999,723153.83846612,329,5.76527300,204851.74800783,0
1624054500000,35487.77000000,35555.76000000,35395.37000000,35458.73000000,19.71864200,1624055399999,699647.15845271,319,9.13145100,324044.10838926,0
1624055400000,35441.98000000,35516.51000000,35359.13000000,35488.93000000,29.24109900,1624056299999,1037109.15213624,420,7.14945900,253360.44690124,0
1624056300000,35486.68000000,35647.72000000,35420.02000000,35647.72000000,11.66227300,1624057199999,414077.98058287,318,7.52266500,267027.95036867,0
1624057200000,35633.50000000,35633.50000000,35450.00000000,35486.57000000,11.36158900,1624058099999,403649.74009674,308,5.87255400,208616.69829959,0
1624058100000,35485.88000000,35699.66000000,35408.81000000,35674.24000000,35.52665900,1624058999999,1261940.58840168,468,27.63954900,981350.03961358,0
1624059000000,35682.63000000,35932.35000000,35638.10000000,35854.62000000,30.96384200,1624059899999,1108349.96530346,468,11.76904100,421438.57000911,0
1624059900000,35844.98000000,35871.72000000,35589.89000000,35828.28000000,15.17942100,1624060799999,542123.29245182,366,7.94794200,283941.09042613,0
1624060800000,35840.76000000,35935.65000000,35643.04000000,35927.99000000,14.68441600,1624061699999,525419.82027486,392,8.98696000,321485.96312618,0
1624061700000,35923.85000000,35923.85000000,35760.89000000,35841.78000000,19.27567100,1624062599999,690598.26604415,369,7.64964500,274051.69401412,0
1624062600000,35843.68000000,35881.74000000,35735.94000000,35787.00000000,9.06321800,1624063499999,324650.41679988,267,4.53766300,162548.68302774,0
1624063500000,35787.43000000,35847.08000000,35629.07000000,35771.32000000,18.37955200,1624064399999,656324.68503293,329,6.97195600,249057.30493518,0
1624064400000,35752.44000000,36198.92000000,35708.00000000,36198.92000000,35.97436400,1624065299999,1295097.43869985,525,17.52372600,630698.82013158,0
1624065300000,36173.44000000,36314.54000000,36124.82000000,36124.82000000,23.56325600,1624066199999,853608.98168681,458,8.37140400,303314.54195970,0
1624066200000,36132.96000000,36184.58000000,36012.68000000,36031.00000000,14.29860200,1624067099999,516025.34215960,344,5.82563700,210317.51041236,0
1624067100000,36056.21000000,36205.68000000,36052.52000000,36115.22000000,16.39762300,1624067999999,592582.85532386,311,5.29533000,191356.86032810,0
1624068000000,36133.30000000,36232.30000000,36030.96000000,36048.66000000,13.70283700,1624068899999,495055.23355201,284,7.41914100,268037.04535980,0
1624068900000,36048.62000000,36068.01000000,35889.31000000,35940.89000000,12.25258800,1624069799999,440638.97143262,305,8.02170600,288426.83052924,0
1624069800000,35943.28000000,35956.18000000,35553.02000000,35603.08000000,17.41029500,1624070699999,621606.08364795,437,7.37519600,263287.70731513,0
1624070700000,35605.76000000,35664.90000000,35443.97000000,35497.51000000,15.39330800,1624071599999,546939.87234707,337,6.79975300,241599.35821209,0
1624071600000,35500.48000000,35570.81000000,35346.70000000,35418.80000000,21.01556600,1624072499999,744437.97481666,390,9.42972400,334082.77025516,0
1624072500000,35409.81000000,35442.17000000,34826.00000000,34973.92000000,72.91140000,1624073399999,2559731.33161508,964,33.16714100,1166458.89267782,0
1624073400000,34987.20000000,35346.04000000,34920.73000000,35032.98000000,31.07304000,1624074299999,1092534.24624820,674,13.56662700,476600.46310388,0
1624074300000,35032.98000000,35168.01000000,34828.04000000,35107.22000000,17.45781500,1624075199999,610879.68637654,483,6.78766600,237691.59228041,0
1624075200000,35114.97000000,35238.58000000,35012.12000000,35041.04000000,55.63827500,1624076099999,1952640.06277169,667,26.68140700,936129.02410160,0
1624076100000,35045.85000000,35301.16000000,34958.02000000,35277.80000000,32.09186200,1624076999999,1124940.16736375,531,16.32965900,572528.77952985,0
1624077000000,35299.87000000,35557.39000000,35137.55000000,35268.02000000,32.33931400,1624077899999,1143093.37447247,603,18.03111200,637535.10489010,0
1624077900000,35247.40000000,35248.57000000,35014.98000000,35212.87000000,29.96290800,1624078799999,1052710.90649877,434,14.14117600,496570.44774088,0
1624078800000,35213.46000000,35391.93000000,35213.46000000,35391.93000000,20.99775400,1624079699999,741490.25348345,351,10.09693800,356577.71154134,0
1624079700000,35408.11000000,35495.39000000,35309.79000000,35404.83000000,16.29440500,1624080599999,576957.46432394,325,7.28579500,257982.83283187,0
1624080600000,35419.15000000,35569.68000000,35388.26000000,35411.63000000,48.38637100,1624081499999,1719242.26839275,547,6.98576100,247939.76872223,0
1624081500000,35407.37000000,35568.70000000,35307.03000000,35556.66000000,45.76978700,1624082399999,1622721.60984178,583,16.97256400,601617.29784736,0
1624082400000,35549.74000000,35677.81000000,35469.65000000,35581.47000000,16.73834400,1624083299999,596185.24538744,358,7.60250400,270787.91278508,0
1624083300000,35568.08000000,35654.96000000,35516.82000000,35601.43000000,20.89462500,1624084199999,743595.34941052,327,11.31949400,402901.24133741,0
1624084200000,35593.12000000,35844.16000000,35593.12000000,35716.65000000,33.68821700,1624085099999,1203384.58976482,513,13.24042800,472951.72478586,0
1624085100000,35712.36000000,35872.68000000,35624.23000000,35791.13000000,14.69394600,1624085999999,525016.77951064,301,6.06670900,216755.23372301,0
1624086000000,35782.78000000,35846.81000000,35642.56000000,35652.03000000,9.59403800,1624086899999,342856.99826565,265,3.25651300,116450.46565621,0
1624086900000,35652.03000000,35672.73000000,35466.37000000,35524.01000000,37.45701300,1624087799999,1330837.06941139,427,14.62287800,519576.31201147,0
1624087800000,35517.60000000,35771.88000000,35517.60000000,35742.46000000,10.62033300,1624088699999,379039.35060676,262,4.69060200,167334.39476245,0
1624088700000,35734.46000000,35818.97000000,35633.47000000,35810.78000000,16.11412000,1624089599999,576367.67483556,324,4.22674900,151095.07267252,0
1624089600000,35808.62000000,35836.72000000,35606.10000000,35619.13000000,13.79131200,1624090499999,492488.28186130,324,6.31400100,225369.12948135,0
1624090500000,35623.16000000,35752.89000000,35600.00000000,35731.72000000,7.61642600,1624091399999,271990.22627704,228,2.25148000,80353.24573899,0
1624091400000,35745.36000000,35969.28000000,35745.36000000,35900.50000000,34.86973500,1624092299999,1251328.52706136,490,14.46514400,518974.92329822,0
1624092300000,35909.94000000,35931.02000000,35794.87000000,35794.87000000,12.75001300,1624093199999,457334.84345570,267,3.94104600,141324.63670235,0
1624093200000,35810.33000000,35938.27000000,35788.93000000,35807.02000000,9.03225300,1624094099999,323808.04140060,253,5.48462900,196540.82227933,0
1624094100000,35824.52000000,35839.98000000,35710.60000000,35723.84000000,28.14215100,1624094999999,1005930.40410939,396,9.48291500,338983.49551830,0
